gameDuration,championName,win,allInPings,baitPings,basicPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings
00:29:18,Caitlyn,false,0,0,0,25,0,4,0,1,0,0,17,0
00:24:51,Varus,false,0,1,0,16,0,6,0,3,0,0,15,0
00:26:38,Lucian,true,0,0,0,27,0,3,0,3,0,0,22,0
00:37:29,Ezreal,true,2,0,0,15,0,5,1,3,0,0,18,0
00:25:34,Sion,true,0,0,0,13,0,2,0,0,0,0,7,1
00:22:03,Nilah,true,0,0,0,9,0,3,0,1,0,0,5,0
00:20:14,Zeri,true,0,0,0,8,0,10,0,2,0,0,6,0
00:19:20,Karma,false,0,0,0,12,0,11,0,0,0,0,3,0
00:24:53,Kaisa,true,0,0,0,9,0,4,2,0,0,0,1,0
00:23:58,Tristana,true,0,0,0,31,0,5,0,0,0,0,12,0
00:35:26,Draven,true,1,0,0,14,0,9,1,10,2,0,20,0
00:38:39,Jhin,true,0,1,0,19,0,6,2,0,0,0,14,0
00:34:41,Draven,true,1,0,0,6,0,3,0,8,0,1,13,0
00:28:06,Sion,true,0,1,0,18,0,3,1,0,0,0,10,0
00:26:58,Caitlyn,false,0,0,0,22,0,4,7,0,0,0,6,0
00:31:13,LeeSin,true,0,0,0,15,0,6,2,0,1,0,38,0
00:19:55,Gragas,true,0,1,0,6,0,13,2,0,0,0,21,0
00:26:03,Yasuo,false,0,3,0,18,0,4,0,6,0,0,14,0
00:01:46,Yasuo,false,0,0,0,0,0,0,0,0,0,0,0,0
00:33:43,Varus,true,0,0,0,14,0,4,4,0,0,0,7,0
00:30:24,Jhin,true,1,0,0,31,0,4,3,5,1,0,42,0
00:22:29,Xayah,true,0,0,0,16,0,4,0,2,0,0,12,0
00:20:39,Jhin,true,1,0,0,17,0,4,0,0,0,0,4,0
00:20:33,Lucian,true,2,2,0,5,0,9,0,0,0,0,4,0
00:24:03,Jhin,false,1,0,0,15,0,5,7,0,0,0,8,0
00:16:03,Irelia,false,0,0,0,7,0,1,1,0,0,0,1,0
00:29:36,Xayah,true,0,0,0,13,0,2,4,3,0,0,13,0
00:34:33,Zeri,false,1,1,0,30,0,9,0,5,0,0,25,0
00:33:00,Draven,false,0,0,0,18,0,3,4,1,1,1,37,0
00:22:36,Caitlyn,true,0,1,0,15,0,6,6,2,0,0,16,0
00:34:29,Jhin,true,2,0,0,28,0,4,1,4,0,0,39,0
00:24:11,Caitlyn,true,0,0,0,11,0,5,1,1,0,0,3,0
00:41:09,Sivir,false,1,1,0,12,0,1,2,0,2,1,25,1
00:20:53,Caitlyn,true,0,0,0,6,0,0,0,1,0,0,4,0
00:26:28,Zeri,false,0,0,0,15,0,1,0,1,0,0,5,0
00:34:47,Vayne,true,0,0,0,15,0,1,1,1,0,0,9,0
00:27:33,Xayah,false,0,0,0,16,0,1,15,1,0,0,5,0
00:26:31,Nautilus,false,2,0,0,7,0,7,5,0,1,0,21,0
00:20:12,Nami,false,1,0,0,21,0,1,0,1,0,0,25,0
00:32:56,MissFortune,false,0,0,0,16,0,1,0,0,1,0,12,1
00:15:39,Varus,true,0,0,0,3,0,2,0,0,0,0,2,0
00:15:38,Lucian,true,0,0,0,4,0,0,0,0,0,0,6,0
00:22:35,Lux,false,0,0,0,8,0,1,1,0,0,0,17,0
00:24:57,Zeri,false,1,0,0,15,0,6,1,2,0,0,13,0
00:24:38,Yone,true,0,0,0,1,0,1,2,0,0,0,7,0
00:21:24,Thresh,true,0,0,0,14,0,0,1,0,0,0,8,0
00:28:02,Pyke,true,0,0,0,9,0,12,5,0,0,0,24,0
00:27:26,Caitlyn,true,0,0,0,7,0,1,0,0,0,0,6,0
00:25:45,Pyke,false,0,0,0,5,0,1,2,0,0,0,6,0
00:39:43,Xayah,false,1,0,0,18,0,4,0,7,0,0,27,0
00:30:18,Pyke,false,0,0,0,12,0,6,0,0,1,0,26,0
00:24:53,Jhin,true,0,0,0,5,0,2,0,1,0,0,16,0
00:29:52,Ashe,true,0,0,0,32,0,13,0,1,0,0,6,0
00:20:17,Varus,true,0,0,0,15,0,8,2,1,0,0,16,0
00:35:35,Pyke,false,0,0,0,15,0,4,0,2,0,1,16,0
00:23:05,Samira,true,0,0,0,5,0,0,0,0,0,0,4,0
00:01:57,Varus,false,0,0,0,0,0,0,0,0,0,0,0,0
00:26:16,Kalista,true,0,1,0,13,0,6,1,0,0,0,14,0
00:37:55,Zeri,true,0,0,0,8,0,4,0,2,0,0,26,0
00:25:32,Kaisa,true,0,0,0,4,0,3,5,3,0,1,17,0
00:24:26,Ezreal,true,0,0,0,4,0,7,0,1,0,0,13,0
00:18:57,Jhin,false,0,0,0,5,0,4,1,0,0,0,3,0
00:27:08,Varus,false,1,2,0,5,0,7,0,0,0,0,21,0
00:01:42,Zeri,true,0,0,0,0,0,0,0,0,0,0,0,0
00:30:32,Lucian,true,0,0,0,13,0,11,0,3,0,1,20,1
00:27:35,Jhin,false,1,0,0,14,0,5,0,0,0,0,9,0
00:25:31,Jhin,true,0,0,0,10,0,2,3,1,0,0,9,1
00:27:54,Xayah,true,0,0,0,9,0,2,0,4,0,0,25,0
00:40:46,Ezreal,false,3,1,0,12,0,6,0,15,0,0,51,2
00:27:42,Aphelios,false,2,1,0,6,0,3,0,0,0,0,15,1
00:26:29,Varus,false,0,1,0,5,0,6,0,2,0,0,12,0
00:25:10,Caitlyn,true,0,1,0,13,0,11,1,4,0,0,23,0
00:33:02,Jhin,true,0,0,0,10,0,4,1,0,0,0,8,0
00:32:00,Draven,false,1,2,0,13,0,9,0,3,0,0,14,0
00:21:47,Varus,false,0,0,0,6,0,2,0,0,0,0,3,0
00:29:00,Draven,false,2,0,0,21,0,3,0,1,0,0,33,0
00:32:12,Maokai,false,0,0,0,22,0,7,1,2,2,0,23,0
00:27:37,Nautilus,false,0,1,0,27,0,6,1,5,0,0,19,0
00:39:14,Ashe,true,0,1,0,68,0,15,2,2,0,0,20,0
00:21:37,Draven,false,0,1,0,2,0,8,0,0,0,0,9,0
00:36:10,Jinx,true,2,1,0,18,0,5,0,1,1,0,15,0
00:28:12,Lucian,false,0,0,0,4,0,6,1,2,0,0,8,1
00:29:41,Jhin,false,1,2,0,14,0,10,0,0,0,0,18,2
00:21:05,Jhin,true,0,0,0,6,0,4,0,0,0,0,11,0
00:22:52,Lucian,true,0,0,0,2,0,5,1,0,2,0,11,0
00:37:10,Ashe,false,4,3,0,46,0,16,0,16,1,0,20,0
00:23:30,Jhin,true,0,1,0,10,0,7,0,0,1,0,9,0
00:15:27,Heimerdinger,false,0,0,0,3,0,1,2,0,0,0,7,0
00:29:01,Ashe,true,0,1,0,39,0,19,1,4,0,0,26,0
00:29:56,Lucian,true,0,0,0,20,0,6,1,1,0,0,28,0
00:26:07,Caitlyn,false,0,0,0,20,0,2,7,1,0,0,17,0
00:33:58,Varus,false,1,0,0,17,0,15,0,3,1,0,26,1
00:34:14,Samira,true,1,1,0,25,0,5,0,10,1,0,19,0
00:15:58,Varus,true,2,0,0,27,0,4,4,3,0,0,14,0
00:34:44,Draven,true,0,1,0,2,0,5,0,2,0,0,8,0
00:25:52,Varus,true,1,2,0,6,0,9,2,2,0,3,19,0
00:30:27,Draven,false,0,0,0,3,0,1,0,1,0,0,9,0
00:16:09,Ashe,false,0,0,0,3,0,2,0,0,0,0,2,0
00:35:35,Jhin,false,0,1,0,8,0,2,0,1,1,0,23,0
00:32:31,Varus,true,1,1,0,10,0,6,1,0,0,0,22,0
00:25:07,Karma,false,1,0,0,9,0,6,0,2,0,0,16,0
00:25:46,Varus,true,2,0,0,20,0,11,0,0,1,0,25,0
00:36:57,Nautilus,true,0,4,0,28,0,14,0,4,0,0,43,0
00:34:44,Draven,true,0,0,0,16,0,11,0,0,0,0,11,0
00:27:33,Varus,false,0,0,0,10,0,3,0,2,0,0,21,0
00:23:31,Ziggs,false,0,0,0,4,0,4,0,0,0,0,5,0
00:27:13,Renata,true,1,1,0,9,0,9,0,0,0,0,13,0
00:30:08,Nautilus,true,1,1,0,25,0,36,0,0,1,0,23,0
00:20:14,Draven,false,0,0,0,6,0,5,0,3,0,0,11,0
00:22:04,Sivir,true,0,0,0,1,0,3,0,0,0,0,7,0
00:27:23,MissFortune,false,0,0,0,11,0,2,0,0,0,0,9,0
00:34:12,Varus,true,1,1,0,18,0,9,0,6,4,0,17,0
00:27:15,Sivir,true,1,1,0,22,0,11,0,5,2,1,17,0
00:34:40,Ezreal,true,0,0,0,12,0,9,0,2,0,0,15,0
00:24:48,MissFortune,false,0,0,0,7,0,4,0,2,0,0,11,0
00:25:52,Xayah,true,0,0,0,4,0,1,1,0,0,0,14,0
00:29:35,Samira,true,0,0,0,8,0,8,1,0,0,0,10,0
00:33:22,Kalista,true,0,0,0,3,0,1,0,0,1,0,22,0
00:21:24,Caitlyn,true,0,0,0,3,0,0,0,2,0,0,10,0
00:31:11,Varus,false,0,0,0,23,0,3,0,5,0,0,22,0
00:23:43,Braum,true,0,0,0,10,0,4,0,4,2,0,17,0
00:24:27,Zeri,false,0,0,0,8,0,1,3,0,0,1,18,0
00:29:58,Thresh,false,0,0,0,3,0,0,0,0,0,0,13,0
00:20:50,Kaisa,true,1,1,0,4,0,0,0,2,0,0,12,0
00:32:52,Ezreal,true,1,0,0,7,0,4,0,1,1,0,26,0
00:27:11,Karma,true,0,1,0,6,0,6,0,3,0,1,32,0
00:19:50,Samira,true,0,0,0,1,0,11,0,3,0,0,29,1
00:30:36,Elise,false,0,0,0,11,0,6,0,0,0,0,30,0
00:26:57,Varus,false,0,0,0,4,0,4,1,0,0,0,30,1
00:30:51,Jhin,false,1,0,0,4,0,5,0,2,0,0,11,0
00:16:04,Caitlyn,true,0,0,0,2,0,0,0,0,0,0,13,0
00:30:25,Draven,false,1,0,0,6,0,1,0,1,0,0,12,0
00:33:38,Jhin,true,0,0,0,8,0,3,0,2,0,2,8,1
00:21:56,Jhin,false,2,0,0,11,0,10,2,0,1,0,11,0
00:21:51,Draven,true,0,0,0,8,0,2,1,0,0,0,20,0
00:23:28,Draven,true,0,1,0,8,0,3,2,2,0,0,23,0
00:01:50,Draven,false,0,0,0,0,0,0,0,0,0,0,0,0
00:29:54,Sivir,true,0,0,0,6,0,6,1,8,1,1,40,1
00:20:15,Lucian,false,0,0,0,3,0,20,0,4,0,0,18,0
00:15:19,Sivir,true,3,0,0,6,0,3,0,2,1,0,10,1
00:23:42,Lucian,true,1,0,0,12,0,0,1,3,2,0,55,0
00:27:41,Xayah,true,0,0,0,9,0,9,1,1,0,0,20,2
00:23:49,Nami,false,1,0,0,6,0,1,0,1,0,0,15,0
00:26:25,Jhin,true,0,0,0,8,0,6,0,1,0,0,11,0
00:35:55,Varus,false,1,1,0,8,0,16,0,10,1,0,41,0
00:19:52,Zeri,true,0,1,0,3,0,3,0,2,0,0,2,0
00:29:33,Karma,true,0,0,0,16,0,4,1,9,0,1,44,0
00:22:59,Lucian,true,0,0,0,2,0,1,2,1,1,0,19,0
00:30:37,Ashe,false,1,0,0,40,0,13,0,5,0,0,20,0
00:24:52,Sivir,true,0,1,0,11,0,2,0,5,0,0,11,0
00:31:21,Zeri,false,1,0,0,6,0,1,2,5,0,1,7,1
00:26:02,Lucian,true,2,0,0,4,0,8,0,1,0,0,19,0
00:15:48,Zeri,true,0,0,0,4,0,1,1,0,0,0,9,0
00:29:07,Caitlyn,true,0,1,0,27,0,2,0,2,0,0,29,1
00:26:47,Varus,true,0,0,0,5,0,2,1,0,0,0,10,0
00:28:02,Nami,false,0,1,0,6,0,4,1,2,0,0,35,0
00:32:37,Caitlyn,false,1,0,0,24,0,4,9,6,0,1,48,0
00:29:40,Ezreal,false,0,0,0,6,0,2,0,6,1,0,20,0
00:26:08,Varus,true,0,0,0,13,0,1,0,3,1,0,25,0
00:34:19,Ashe,false,0,0,0,20,0,19,0,1,0,0,14,0
00:28:05,Lucian,true,2,0,0,3,0,1,1,0,0,0,10,1
00:15:41,Sivir,true,1,0,0,8,0,16,1,0,0,0,22,0
00:27:11,Caitlyn,true,0,0,0,11,0,9,0,0,0,0,10,0
00:29:30,Jhin,false,0,2,0,10,0,7,0,0,0,0,7,0
00:23:01,Caitlyn,true,0,0,0,2,0,4,1,0,0,0,5,0
00:40:07,Varus,false,1,1,0,32,0,6,0,9,1,0,95,0
00:31:10,Caitlyn,false,0,1,0,10,0,10,0,2,0,0,14,0
00:24:14,Zeri,true,0,0,0,10,0,7,2,1,1,0,10,0
00:14:27,Kennen,true,0,0,0,0,0,0,0,0,0,0,2,0
00:30:06,Zeri,false,0,0,0,14,0,7,3,0,0,0,29,0
00:19:30,Ezreal,false,0,0,0,5,0,1,0,2,0,0,2,0
00:29:55,Caitlyn,true,0,0,0,0,0,7,1,0,0,0,8,0
00:25:35,Zeri,true,0,0,0,1,0,10,0,0,1,0,17,0
00:15:11,Samira,true,0,0,0,2,0,0,0,0,0,0,6,0
00:32:43,Zeri,true,0,2,0,2,0,1,0,0,0,0,4,1
00:24:49,Zeri,true,0,0,0,0,0,4,0,1,0,0,2,0
00:37:02,Akali,false,0,0,0,3,0,2,0,13,0,0,24,0
00:26:56,Caitlyn,true,0,1,0,5,0,1,1,7,0,0,19,0
00:23:29,Samira,false,0,0,0,6,0,1,0,1,0,0,13,0
00:30:48,Caitlyn,false,1,0,0,0,0,6,0,1,0,0,19,0
00:29:09,Ezreal,false,1,0,0,5,0,2,1,1,0,0,10,0
00:26:59,Varus,false,2,0,0,5,0,2,3,0,0,0,8,0
00:12:45,Varus,true,0,0,0,0,0,2,0,0,0,0,9,0
00:25:14,Ezreal,false,0,0,0,2,0,1,2,0,0,0,6,0
00:25:50,Zeri,false,0,0,0,4,0,1,1,0,0,0,6,0
00:15:20,Braum,true,0,0,0,4,0,3,1,3,0,0,15,0
00:37:13,Lulu,false,7,0,0,67,0,10,2,3,1,0,28,1
00:30:32,Karma,true,1,1,0,16,0,4,1,3,0,0,17,0
00:10:34,Karma,true,0,0,0,4,0,0,0,0,0,0,3,0
00:25:06,Ziggs,true,0,0,0,6,0,1,3,2,0,0,9,0
00:37:34,Zoe,false,0,1,0,16,0,17,4,0,0,1,14,0
00:34:52,Caitlyn,false,0,0,0,5,0,4,0,0,0,0,5,0
00:24:52,Lulu,false,0,0,0,3,0,1,1,0,0,0,11,0
00:23:25,Zed,false,0,0,0,0,0,24,0,1,0,0,0,0
00:15:51,Gangplank,true,0,0,0,2,0,0,0,0,0,0,0,0
00:13:02,Ashe,true,0,0,0,7,0,0,0,0,0,0,1,0
00:11:54,Yasuo,true,0,0,0,2,0,2,0,0,0,0,5,0
00:11:33,Leona,true,0,0,0,9,0,0,0,0,0,0,8,0
00:14:18,Jhin,true,0,0,0,8,0,3,0,0,0,0,3,0
00:29:11,Renata,false,0,0,0,6,0,1,2,1,0,0,20,0
00:35:36,Varus,false,0,0,0,3,0,6,0,2,0,0,12,0
00:25:14,Lucian,true,0,0,0,6,0,2,1,6,0,0,8,0
00:36:18,Karthus,false,1,0,0,15,0,0,3,7,3,0,43,0
00:24:50,Zeri,false,1,0,0,1,0,0,0,3,0,0,5,0
00:19:14,Ezreal,true,0,0,0,2,0,1,0,2,0,0,5,0
00:32:04,Alistar,true,3,0,0,3,0,4,7,2,0,0,22,0
00:12:35,Viego,true,0,0,0,0,0,1,0,0,0,0,3,0
00:18:39,Xayah,true,0,0,0,16,0,9,0,0,0,0,6,0
00:16:33,Irelia,false,0,0,0,21,0,3,0,0,0,0,10,0
00:18:27,Lux,true,0,0,0,35,0,6,0,0,1,0,21,0
00:31:24,Morgana,false,0,1,0,15,0,10,1,2,0,0,46,1
00:28:37,Karthus,true,0,1,0,1,0,7,1,2,0,0,27,0
00:29:45,Nautilus,true,0,0,0,3,0,5,3,3,0,1,25,0
00:19:25,Lucian,true,0,0,0,3,0,6,1,0,0,1,22,0
00:28:40,Caitlyn,false,0,0,0,4,0,3,0,2,0,0,9,0
00:26:29,Jinx,true,3,0,0,7,0,9,4,1,0,0,11,0
00:25:15,Ezreal,false,0,4,0,5,0,4,7,1,1,0,16,0
00:15:44,Thresh,false,0,0,0,0,0,0,1,3,0,0,8,0
00:31:07,Ezreal,false,0,0,0,10,0,6,3,2,0,1,7,0
00:30:32,Nilah,true,0,1,0,11,0,8,9,0,0,0,14,0
00:26:55,Nautilus,true,0,0,0,12,0,8,7,2,1,0,31,0
00:20:58,Kaisa,true,0,0,0,6,0,0,1,1,0,0,10,0
00:15:23,Lucian,false,0,0,0,0,0,2,2,0,0,0,0,0
00:27:42,Kaisa,false,0,0,0,7,0,2,2,5,0,0,14,0
00:19:51,Karthus,false,0,0,0,13,0,11,1,0,0,0,3,0
00:33:51,Ezreal,true,1,0,0,18,0,3,4,0,0,0,10,0
00:30:45,Ezreal,true,1,1,0,15,0,7,0,0,0,0,19,0
00:31:12,Ziggs,false,2,0,0,3,0,15,3,0,0,0,25,1
00:24:07,Kaisa,true,1,1,0,11,0,1,0,2,0,0,3,0
00:29:56,Caitlyn,true,0,1,0,7,0,0,8,0,0,0,9,0
00:26:56,Kaisa,true,0,1,0,6,0,3,1,9,0,0,22,0
00:27:51,Pyke,true,2,0,0,3,0,2,2,6,0,1,19,0
00:26:28,Karma,true,2,0,0,2,0,1,2,1,0,0,21,0
00:29:18,Karthus,false,0,0,0,4,0,1,1,0,0,0,5,0
00:19:26,Bard,false,0,0,0,6,0,0,0,0,0,1,0,0
00:37:42,Karthus,true,0,0,0,1,0,1,5,0,0,1,23,0
00:35:31,Kaisa,false,2,0,0,5,0,3,4,2,1,0,12,0
00:22:27,Thresh,false,0,0,0,3,0,4,0,6,0,1,6,0
00:31:10,Jhin,true,0,0,0,1,0,3,1,1,0,0,11,1
00:30:39,Kaisa,true,1,0,0,3,0,4,6,1,0,1,14,0
00:22:30,Caitlyn,false,0,0,0,3,0,2,1,0,0,0,2,0
00:30:38,Lux,false,0,0,0,21,0,2,3,2,1,0,31,1
00:24:19,Caitlyn,true,0,0,0,0,0,1,1,1,1,0,7,0
00:39:33,Nautilus,true,0,1,0,7,0,9,7,4,0,0,24,0
00:24:37,Lucian,true,0,0,0,2,0,0,0,2,0,0,3,0
00:17:28,Jinx,true,0,0,0,2,0,0,1,1,0,0,6,0
00:17:57,Thresh,false,0,0,0,1,0,1,3,2,0,0,5,0
00:29:14,Xayah,true,0,1,0,5,0,2,0,1,0,0,10,0
00:35:46,Kaisa,true,1,0,0,5,0,3,4,3,0,1,22,0
00:23:08,Lucian,true,0,0,0,2,0,0,1,0,0,1,16,0
00:30:29,Thresh,true,0,7,0,9,0,5,3,5,1,1,15,0
00:33:38,Thresh,true,0,0,0,9,0,0,4,0,0,0,16,0
00:22:09,Sivir,false,0,3,0,3,0,3,1,2,0,0,3,0
00:25:43,Pyke,false,0,1,0,2,0,2,0,0,0,0,8,0
00:17:32,Varus,false,0,0,0,0,0,0,1,1,0,0,7,0
00:25:06,Aphelios,true,0,0,0,1,0,0,1,0,0,0,5,0
00:21:56,Renata,true,0,1,0,2,0,9,0,1,0,1,11,0
00:32:18,Renata,true,0,0,0,1,0,3,1,2,0,0,11,1
00:35:28,Samira,false,0,0,0,3,0,0,3,0,0,1,10,0
00:25:20,Ezreal,true,0,0,0,4,0,0,0,1,0,0,1,0
00:25:38,Kaisa,true,2,1,0,2,0,4,11,7,1,1,8,1
00:16:59,Varus,true,0,0,28,0,0,0,0,0,0,0,0,0
00:19:45,Varus,true,0,0,4,0,0,0,0,0,0,0,0,0
00:29:27,Karma,false,0,0,51,0,0,0,0,0,0,0,0,0
00:22:53,Blitzcrank,true,0,0,58,0,0,0,0,0,0,0,0,0
00:27:13,Nautilus,true,0,0,54,0,0,0,0,0,0,0,0,0
00:30:02,Ezreal,false,0,0,11,0,0,0,0,0,0,0,0,0
00:30:15,Ahri,false,0,0,31,0,0,0,0,0,0,0,0,0
00:15:48,Ezreal,false,0,0,3,0,0,0,0,0,0,0,0,0
00:34:26,Twitch,true,0,0,32,0,0,0,0,0,0,0,0,0
00:15:15,Nilah,true,0,0,3,0,0,0,0,0,0,0,0,0
00:15:19,Twitch,true,0,0,2,0,0,0,0,0,0,0,0,0
00:23:26,Sivir,true,0,0,16,0,0,0,0,0,0,0,0,0
00:25:57,Varus,false,0,0,3,0,0,0,0,0,0,0,0,0
00:31:42,Aatrox,false,0,0,3,0,0,0,0,0,0,0,0,0
00:25:47,Camille,false,0,0,5,0,0,0,0,0,0,0,0,0
00:40:38,Aatrox,false,0,0,20,0,0,0,0,0,0,0,0,0
00:28:37,Ezreal,false,0,0,26,0,0,0,0,0,0,0,0,0
00:35:54,Ezreal,false,0,0,33,0,0,0,0,0,0,0,0,0
00:22:12,Draven,false,0,0,15,0,0,0,0,0,0,0,0,0
00:19:58,Varus,true,0,0,22,0,0,0,0,0,0,0,0,0
00:25:04,Alistar,true,0,0,48,0,0,0,0,0,0,0,0,0
00:15:22,Samira,true,0,0,1,0,0,0,0,0,0,0,0,0
00:25:22,Draven,true,0,0,14,0,0,0,0,0,0,0,0,0
00:38:52,Vayne,true,0,0,41,0,0,0,0,0,0,0,0,0
00:20:27,LeeSin,false,0,0,5,0,0,0,0,0,0,0,0,0
00:18:03,Akali,true,0,0,8,0,0,0,0,0,0,0,0,0
00:26:46,Ezreal,false,0,0,14,0,0,0,0,0,0,0,0,0
00:22:21,Viego,false,0,0,45,0,0,0,0,0,0,0,0,0
00:16:39,Karma,true,0,0,33,0,0,0,0,0,0,0,0,0
00:27:02,Zed,false,0,0,41,0,0,0,0,0,0,0,0,0
00:31:09,Yone,false,0,0,15,0,0,0,0,0,0,0,0,0
00:22:54,Lucian,true,0,0,9,0,0,0,0,0,0,0,0,0
00:20:18,Camille,false,0,0,7,0,0,0,0,0,0,0,0,0
00:24:19,Amumu,false,0,0,37,0,0,0,0,0,0,0,0,0
00:26:22,Janna,false,0,0,26,0,0,0,0,0,0,0,0,0
00:15:26,Blitzcrank,true,0,0,18,0,0,0,0,0,0,0,0,0
00:25:52,Thresh,true,0,0,28,0,0,0,0,0,0,0,0,0
00:24:24,Nautilus,true,0,0,52,0,0,0,0,0,0,0,0,0
00:15:10,Nautilus,true,0,0,20,0,0,0,0,0,0,0,0,0
00:29:30,Lux,false,0,0,24,0,0,0,0,0,0,0,0,0
00:27:06,MissFortune,false,0,0,7,0,0,0,0,0,0,0,0,0
00:18:13,Yone,true,0,0,4,0,0,0,0,0,0,0,0,0
00:35:46,Lucian,false,0,0,67,0,0,0,0,0,0,0,0,0
00:26:44,Karma,true,0,0,21,0,0,0,0,0,0,0,0,0
00:30:41,Nautilus,false,0,0,48,0,0,0,0,0,0,0,0,0
00:25:33,Kalista,false,0,0,42,0,0,0,0,0,0,0,0,0
00:25:26,Varus,true,0,0,29,0,0,0,0,0,0,0,0,0
00:29:03,Pyke,false,0,0,44,0,0,0,0,0,0,0,0,0
00:24:37,Lucian,false,0,0,20,0,0,0,0,0,0,0,0,0
00:25:28,Zed,false,0,0,25,0,0,0,0,0,0,0,0,0
00:28:34,Nami,false,0,0,12,0,0,0,0,0,0,0,0,0
00:21:28,Samira,false,0,0,32,0,0,0,0,0,0,0,0,0
00:42:09,Ezreal,true,0,0,56,0,0,0,0,0,0,0,0,0
00:29:11,Caitlyn,false,0,0,25,0,0,0,0,0,0,0,0,0
00:34:19,Sivir,true,0,0,51,0,0,0,0,0,0,0,0,0
00:14:08,Lucian,true,0,0,2,0,0,0,0,0,0,0,0,0
00:18:20,Leblanc,false,0,0,2,0,0,0,0,0,0,0,0,0
00:26:06,Aatrox,false,0,0,12,0,0,0,0,0,0,0,0,0
00:15:29,LeeSin,true,0,0,21,0,0,0,0,0,0,0,0,0
00:15:55,Samira,false,0,0,14,0,0,0,0,0,0,0,0,0
00:26:14,Viego,false,0,0,39,0,0,0,0,0,0,0,0,0
00:15:14,Draven,true,0,0,3,0,0,0,0,0,0,0,0,0
00:38:31,Ezreal,false,0,0,42,0,0,0,0,0,0,0,0,0
00:32:32,Samira,true,0,0,68,0,0,0,0,0,0,0,0,0
00:37:12,Amumu,false,0,0,39,0,0,0,0,0,0,0,0,0
00:27:27,Samira,true,0,0,11,0,0,0,0,0,0,0,0,0
00:22:16,Renata,true,0,0,15,0,0,0,0,0,0,0,0,0
00:27:38,Lucian,false,0,0,52,0,0,0,0,0,0,0,0,0
00:23:29,Thresh,false,0,0,15,0,0,0,0,0,0,0,0,0
00:22:11,Renata,true,0,0,47,0,0,0,0,0,0,0,0,0
00:30:17,Thresh,false,0,0,23,0,0,0,0,0,0,0,0,0
00:30:12,Nautilus,true,0,0,29,0,0,0,0,0,0,0,0,0
00:26:37,Thresh,false,0,0,23,0,0,0,0,0,0,0,0,0
00:01:47,Yuumi,true,0,0,0,0,0,0,0,0,0,0,0,0
00:22:36,Yuumi,false,0,0,45,0,0,0,0,0,0,0,0,0
00:32:31,Nami,true,0,0,40,0,0,0,0,0,0,0,0,0
00:25:39,Lucian,false,0,0,22,0,0,0,0,0,0,0,0,0
00:19:32,Lucian,true,0,0,21,0,0,0,0,0,0,0,0,0
00:27:21,Thresh,true,0,0,21,0,0,0,0,0,0,0,0,0
00:21:55,Lucian,false,0,0,16,0,0,0,0,0,0,0,0,0
00:20:18,Lulu,true,0,0,46,0,0,0,0,0,0,0,0,0